,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
12711,14692111,F,46,Asian American,Grad,50K -- 100K,South,Airport Hotels,2/26/2017,2/27/2017,11/23/2016,2,2,1,1,0,0,0,1,1,2,1,10,167
12712,15146189,M,28,Asian American,Grad,25K --50K,North,Resort,5/7/2017,5/8/2017,2/4/2017,2,2,1,0,0,0,0,1,0,2,1,5,149
12713,89740158,F,36,caucasian,Mid-School,>100K,South,City Hotel,4/6/2017,4/7/2017,9/30/2016,2,2,0,1,0,0,0,1,0,2,1,10,175
12714,14027099,M,64,African American,College,50K -- 100K,West,Airport Hotels,7/1/2017,7/3/2017,7/3/2017,4,2,0,1,0,0,0,1,1,2,1,10,143
12715,42855762,F,55,African American,College,50K -- 100K,West,Resort,12/15/2016,12/19/2016,12/14/2016,2,2,0,1,0,0,0,1,0,2,1,10,233
12716,29557788,F,23,Latino,High-School,50K -- 100K,East,Resort,2/6/2017,2/7/2017,7/21/2016,2,1,0,1,0,0,2,1,1,2,1,10,128
12717,22895537,M,70,caucasian,Grad,25K --50K,North,City Hotel,7/2/2017,7/3/2017,2/10/2017,5,1,0,1,1,1,0,1,1,2,0,0,159
12718,47817745,F,64,African American,Mid-School,50K -- 100K,North,Resort,7/10/2017,7/12/2017,6/26/2017,2,1,0,1,0,0,0,0,1,2,1,20,150
12719,4730508,M,58,caucasian,Mid-School,<25K,South,City Hotel,5/22/2017,5/24/2017,10/24/2016,3,1,0,1,0,0,0,1,1,2,1,5,128
12720,4176559,M,52,Latino,High-School,50K -- 100K,West,City Hotel,7/14/2017,7/15/2017,6/22/2017,1,2,1,1,1,0,1,2,1,2,1,15,195
12721,20745252,F,59,Asian American,College,50K -- 100K,West,Resort,7/3/2017,7/4/2017,3/20/2017,2,3,1,1,0,0,0,1,0,2,1,5,167
12722,79864912,F,62,Latino,Mid-School,>100K,South,Resort,6/11/2017,6/14/2017,2/6/2017,2,1,1,1,1,0,0,1,0,2,1,10,154
12723,75682176,M,48,African American,High-School,>100K,West,City Hotel,5/29/2017,5/30/2017,12/12/2016,1,3,0,1,0,0,0,0,1,2,1,5,130
12724,81875976,F,69,African American,College,<25K,North,Airport Hotels,5/12/2017,5/13/2017,4/21/2017,1,1,0,0,1,0,0,1,1,2,1,10,156
12725,59028310,F,30,Latino,Mid-School,>100K,South,Airport Hotels,5/27/2017,5/31/2017,2/23/2017,2,1,0,0,0,0,0,2,1,2,1,25,142
12726,34686965,M,67,African American,High-School,<25K,East,Airport Hotels,2/11/2017,2/14/2017,1/3/2017,3,3,1,1,0,0,0,1,1,2,1,10,101
12727,24249561,F,49,caucasian,College,25K --50K,South,Airport Hotels,1/25/2017,1/29/2017,10/4/2016,1,1,0,0,0,0,0,0,1,2,0,0,117
12728,94838940,M,69,Latino,College,50K -- 100K,North,Airport Hotels,6/23/2017,6/25/2017,5/1/2017,5,1,0,0,0,0,1,1,1,2,1,5,103
12729,39216270,F,25,African American,College,>100K,South,City Hotel,1/25/2017,1/29/2017,12/11/2016,2,1,2,0,0,0,0,0,1,2,1,40,240
12730,5907400,F,52,Latino,High-School,25K --50K,North,Resort,2/11/2017,2/13/2017,11/17/2016,3,1,0,1,0,0,1,0,1,2,1,30,202
12731,19872212,F,70,caucasian,College,50K -- 100K,South,Resort,3/23/2017,3/26/2017,12/15/2016,1,2,0,0,0,0,0,2,1,2,0,0,215
12732,78351167,M,29,African American,College,<25K,South,City Hotel,6/23/2017,6/24/2017,6/11/2017,5,1,2,1,1,0,2,0,1,2,0,0,213
12733,98066322,F,32,Asian American,College,<25K,South,Resort,4/25/2017,4/26/2017,10/31/2016,1,2,0,0,0,0,0,1,1,2,1,15,175
12734,54648011,M,45,caucasian,College,25K --50K,South,City Hotel,6/14/2017,6/15/2017,12/28/2016,2,2,0,0,1,1,0,2,1,2,1,5,248
12735,13344108,M,31,caucasian,College,25K --50K,South,Resort,4/27/2017,4/28/2017,12/28/2016,1,2,0,1,0,0,1,0,0,2,1,5,217
12736,10827909,M,35,African American,High-School,50K -- 100K,West,Airport Hotels,7/15/2017,7/16/2017,5/4/2017,2,1,1,1,0,0,0,1,1,2,1,25,222
12737,4166386,M,37,Latino,College,<25K,South,Airport Hotels,7/15/2017,7/19/2017,6/5/2017,2,2,1,1,0,0,0,2,1,2,1,25,151
12738,69914542,M,19,Asian American,Mid-School,>100K,East,City Hotel,7/11/2017,7/14/2017,12/14/2016,1,1,1,1,0,0,0,1,0,2,0,0,106
12739,18503270,F,18,African American,College,50K -- 100K,South,City Hotel,7/3/2017,7/4/2017,2/20/2017,2,3,1,1,1,0,0,0,1,2,1,5,160
12740,96123030,F,50,Asian American,Grad,50K -- 100K,East,Airport Hotels,7/15/2017,7/16/2017,6/6/2017,2,2,0,1,0,0,0,1,1,2,1,10,240
12741,92282706,M,25,caucasian,High-School,<25K,East,Airport Hotels,7/15/2017,7/16/2017,2/12/2017,3,2,0,1,1,0,0,1,1,2,1,10,205
12742,98269724,F,25,Latino,College,50K -- 100K,East,City Hotel,1/16/2017,1/17/2017,8/12/2016,2,2,2,1,1,0,0,0,0,2,1,10,101
12743,48881776,M,64,Asian American,High-School,<25K,South,City Hotel,6/21/2017,6/25/2017,12/27/2016,2,1,0,1,0,0,0,1,1,2,1,15,189
12744,60346238,M,36,African American,College,>100K,South,Resort,6/21/2017,6/25/2017,1/11/2017,1,2,0,1,1,1,0,1,1,2,0,0,118
12745,50039245,F,57,Latino,College,25K --50K,South,Resort,12/28/2016,12/29/2016,9/21/2016,2,3,0,1,0,0,0,0,1,2,1,10,135
12746,63630522,M,21,Asian American,High-School,50K -- 100K,East,City Hotel,4/1/2017,4/3/2017,10/28/2016,3,1,0,0,1,1,1,2,1,2,1,10,200
12747,32857787,M,34,caucasian,Grad,<25K,South,City Hotel,4/23/2017,4/25/2017,12/20/2016,2,2,0,0,1,0,0,2,1,2,1,15,245
12748,43159211,M,21,Latino,College,50K -- 100K,South,Airport Hotels,4/1/2017,4/3/2017,10/7/2016,3,1,0,1,1,0,0,1,0,2,0,0,140
12749,29895212,F,41,Asian American,High-School,25K --50K,South,City Hotel,4/3/2017,4/4/2017,12/26/2016,1,3,0,1,0,0,1,2,1,2,1,40,168
12750,22947101,F,32,caucasian,College,<25K,East,Airport Hotels,7/10/2017,7/11/2017,5/2/2017,1,1,0,1,0,0,1,1,0,2,0,0,140
12751,78197271,F,27,Asian American,Grad,<25K,East,Resort,4/3/2017,4/5/2017,2/23/2017,2,1,0,1,0,0,1,2,1,2,1,5,135
12752,81264431,F,53,African American,Mid-School,<25K,East,Resort,3/12/2017,3/13/2017,3/4/2017,4,2,1,0,0,0,1,1,1,2,1,25,106
12753,96693461,F,52,African American,High-School,<25K,West,Airport Hotels,4/1/2017,4/4/2017,9/10/2016,1,2,0,1,0,0,1,0,1,2,1,10,198
12754,90512096,M,63,Asian American,College,50K -- 100K,East,Airport Hotels,4/8/2017,4/10/2017,10/3/2016,2,2,2,0,0,0,1,1,1,2,1,30,134
12755,77063281,F,59,caucasian,College,<25K,East,Resort,3/12/2017,3/16/2017,2/4/2017,4,2,1,0,0,0,1,1,0,2,1,10,216
12756,70170480,M,29,caucasian,Mid-School,25K --50K,South,City Hotel,4/23/2017,4/25/2017,1/27/2017,2,1,0,0,0,0,0,0,1,2,1,5,184
12757,81410259,M,56,caucasian,High-School,50K -- 100K,South,Airport Hotels,4/3/2017,4/4/2017,3/15/2017,4,1,1,1,0,0,0,1,1,2,0,0,156
12758,49296184,M,59,Latino,College,25K --50K,West,City Hotel,1/29/2017,1/30/2017,8/2/2016,2,1,0,1,0,0,0,1,1,2,1,30,101
12759,4722906,F,51,Asian American,Mid-School,25K --50K,South,Airport Hotels,6/28/2017,6/30/2017,3/3/2017,4,1,1,1,0,0,0,1,1,2,1,25,184
12760,90807016,F,34,African American,College,25K --50K,West,Airport Hotels,3/31/2017,4/4/2017,9/1/2016,3,2,0,1,0,0,1,0,0,2,1,25,219
12761,8743526,M,61,caucasian,College,<25K,North,Airport Hotels,10/19/2016,10/22/2016,5/20/2016,4,2,0,0,1,1,0,1,1,2,1,25,158
12762,12530929,M,27,Asian American,Grad,50K -- 100K,North,City Hotel,5/29/2017,5/30/2017,3/28/2017,2,2,0,1,1,1,0,1,1,2,1,10,225
12763,86390167,F,62,Latino,Mid-School,25K --50K,West,Resort,2/21/2017,2/23/2017,8/7/2016,5,2,0,1,1,1,0,0,1,2,1,10,237
12764,46791354,F,41,caucasian,Mid-School,50K -- 100K,East,Resort,7/14/2017,7/16/2017,5/18/2017,1,1,0,1,1,0,0,1,1,2,0,0,165
12765,26020596,M,25,Asian American,Mid-School,<25K,South,Airport Hotels,3/14/2017,3/16/2017,1/3/2017,1,1,1,1,0,0,0,0,0,2,1,25,189
12766,77064505,F,45,Latino,Mid-School,<25K,North,Airport Hotels,7/7/2017,7/9/2017,12/12/2016,1,2,0,1,0,0,0,0,1,2,1,5,101
12767,28779102,F,65,Latino,College,25K --50K,West,Airport Hotels,5/2/2017,5/4/2017,2/1/2017,4,2,1,1,1,0,1,1,1,2,1,10,228
12768,95846895,F,52,Latino,High-School,>100K,West,Airport Hotels,3/4/2017,3/5/2017,12/14/2016,1,1,0,1,0,0,1,0,0,2,1,10,242
12769,56830178,M,39,Asian American,College,25K --50K,East,Resort,5/2/2017,5/3/2017,11/2/2016,2,2,0,1,0,0,0,1,1,2,1,20,220
12770,465140,F,70,African American,Mid-School,>100K,East,Resort,2/13/2017,2/15/2017,8/14/2016,1,3,0,0,1,0,0,1,0,2,1,5,174
12771,63311703,F,66,Latino,Mid-School,<25K,South,Airport Hotels,7/16/2017,7/18/2017,4/18/2017,2,1,1,0,0,0,1,1,0,2,0,0,229
12772,85140413,M,33,Latino,High-School,>100K,South,City Hotel,5/16/2017,5/17/2017,11/20/2016,3,1,1,1,0,0,0,2,1,2,1,10,131
12773,22195093,F,69,Latino,College,25K --50K,South,City Hotel,3/10/2017,3/12/2017,12/5/2016,5,2,1,0,0,0,1,1,1,2,1,5,212
12774,45201783,F,18,Latino,Grad,>100K,East,Resort,5/15/2017,5/17/2017,5/17/2017,2,2,0,1,0,0,0,1,1,2,1,20,161
12775,17509905,M,25,Latino,High-School,50K -- 100K,South,Resort,3/20/2017,3/21/2017,2/14/2017,1,2,1,0,0,0,1,1,0,2,1,5,123
12776,3854807,M,47,Latino,Mid-School,25K --50K,West,Airport Hotels,1/9/2017,1/13/2017,8/8/2016,1,2,2,1,0,0,0,1,0,2,0,0,150
12777,96095450,F,23,caucasian,College,50K -- 100K,East,Resort,5/10/2017,5/11/2017,3/18/2017,3,1,1,1,1,0,1,0,1,2,1,20,116
12778,16038188,F,51,Asian American,College,50K -- 100K,North,Airport Hotels,1/17/2017,1/19/2017,9/22/2016,2,3,0,1,0,0,0,1,1,2,0,0,165
12779,37174568,F,52,African American,College,25K --50K,East,Resort,5/25/2017,5/27/2017,5/2/2017,2,2,0,2,0,0,2,1,1,2,1,15,185
12780,82941929,F,40,Latino,Mid-School,>100K,South,Airport Hotels,1/9/2017,1/12/2017,12/17/2016,5,3,0,1,0,0,0,1,1,2,1,15,122
12781,38503545,F,69,Asian American,High-School,>100K,North,Airport Hotels,8/26/2016,8/28/2016,5/19/2016,2,2,0,0,1,0,0,1,1,2,1,25,234
12782,34977898,F,45,Latino,College,50K -- 100K,North,Resort,8/26/2016,8/29/2016,4/17/2016,1,2,1,0,0,0,0,0,1,2,1,10,139
12783,11654529,M,51,caucasian,High-School,50K -- 100K,West,Resort,2/9/2017,2/11/2017,8/13/2016,2,1,2,1,1,0,2,1,1,2,1,10,235
12784,71590901,F,61,African American,Mid-School,50K -- 100K,South,Airport Hotels,4/5/2017,4/8/2017,9/5/2016,2,1,1,1,0,0,1,1,0,2,1,10,148
12785,10441750,M,21,Latino,College,<25K,North,City Hotel,7/4/2017,7/7/2017,12/17/2016,2,3,0,0,1,0,2,0,1,2,0,0,202
12786,35737419,F,64,Asian American,College,<25K,North,Resort,6/29/2017,6/30/2017,3/7/2017,3,3,1,1,1,0,0,0,1,2,1,25,146
12787,29508292,F,41,Asian American,Grad,50K -- 100K,West,Airport Hotels,4/11/2017,4/13/2017,12/9/2016,2,1,0,1,0,0,1,1,1,2,0,0,189
12788,83687524,F,23,Asian American,High-School,50K -- 100K,South,City Hotel,6/10/2017,6/12/2017,12/6/2016,4,1,1,0,0,0,1,1,1,2,1,15,159
12789,22123976,F,35,African American,Grad,25K --50K,South,Airport Hotels,6/22/2017,6/23/2017,3/7/2017,1,2,0,1,1,1,0,1,1,2,0,0,222
12790,80897705,F,48,African American,College,<25K,South,Resort,4/11/2017,4/12/2017,2/24/2017,1,2,0,1,0,0,1,0,0,2,1,25,173
12791,32446182,M,48,Asian American,College,<25K,North,Resort,3/24/2017,3/26/2017,11/16/2016,2,1,0,1,1,0,1,1,1,2,1,20,124
12792,72250326,M,62,caucasian,College,>100K,South,Resort,1/4/2017,1/5/2017,11/17/2016,1,2,0,1,1,0,2,1,0,2,1,5,243
12793,20076183,F,45,Asian American,High-School,25K --50K,South,Resort,6/18/2017,6/19/2017,4/21/2017,5,2,0,1,0,0,1,1,0,2,1,20,203
12794,45404106,M,33,Asian American,College,50K -- 100K,East,Airport Hotels,11/8/2016,11/9/2016,6/5/2016,2,1,0,1,1,1,0,0,1,2,1,10,177
12795,19381712,F,46,Latino,Grad,25K --50K,South,City Hotel,3/5/2017,3/7/2017,2/3/2017,1,2,0,0,0,0,0,1,1,2,1,5,119
12796,24484451,F,50,African American,College,<25K,West,Airport Hotels,3/17/2017,3/21/2017,11/9/2016,2,3,1,0,0,0,1,1,1,2,1,40,159
12797,86906215,F,39,Latino,High-School,>100K,South,City Hotel,7/15/2017,7/16/2017,5/19/2017,5,2,0,0,1,0,0,1,1,2,0,0,135
12798,42665608,F,32,African American,Mid-School,<25K,North,City Hotel,3/22/2017,3/23/2017,10/2/2016,1,1,2,0,0,0,0,1,0,2,1,10,233
12799,88025109,F,25,Asian American,High-School,50K -- 100K,North,Resort,6/21/2017,6/23/2017,1/31/2017,3,3,0,0,0,0,0,1,1,2,1,10,116
12800,36320129,M,58,caucasian,Grad,<25K,South,City Hotel,7/3/2017,7/5/2017,6/15/2017,3,3,0,0,0,0,1,1,1,2,0,0,129
12801,7052806,M,31,African American,Mid-School,50K -- 100K,South,City Hotel,9/2/2016,9/3/2016,7/23/2016,3,1,0,1,1,1,0,0,1,2,1,20,218
12802,51570813,F,24,African American,Grad,50K -- 100K,North,Airport Hotels,3/7/2017,3/9/2017,1/18/2017,2,1,0,0,1,1,0,0,1,2,1,20,218
12803,42295122,M,42,Latino,College,25K --50K,South,City Hotel,3/7/2017,3/9/2017,9/11/2016,1,1,0,2,1,1,0,1,0,2,1,5,188
12804,32935105,M,50,Asian American,Mid-School,>100K,West,City Hotel,3/20/2017,3/21/2017,9/8/2016,2,1,0,1,0,0,1,1,0,2,1,20,117
12805,23900988,M,29,caucasian,College,25K --50K,South,Airport Hotels,3/1/2017,3/2/2017,8/9/2016,4,2,0,1,1,0,0,1,0,2,1,10,153
12806,10745504,F,30,caucasian,High-School,50K -- 100K,East,City Hotel,2/26/2017,2/28/2017,10/21/2016,1,2,0,0,1,1,1,2,1,2,1,25,160
12807,6949472,M,34,caucasian,Mid-School,25K --50K,West,Resort,3/16/2017,3/17/2017,8/20/2016,2,2,1,0,1,1,0,1,1,2,1,10,123
12808,7780503,F,68,caucasian,College,>100K,North,Airport Hotels,2/25/2017,2/27/2017,12/16/2016,1,1,0,1,1,1,0,1,1,2,0,0,111
12809,49944977,M,51,African American,College,50K -- 100K,South,City Hotel,1/9/2017,1/10/2017,10/27/2016,2,1,0,0,1,0,0,1,0,2,1,20,104
12810,20459968,F,40,Asian American,High-School,<25K,West,Resort,2/8/2017,2/9/2017,7/18/2016,2,2,1,0,0,0,0,0,1,2,1,20,132
12811,96786290,M,23,Asian American,Grad,<25K,West,Resort,2/25/2017,2/26/2017,12/3/2016,1,1,0,1,0,0,0,1,1,2,1,25,112
12812,85083479,M,34,Latino,Mid-School,50K -- 100K,South,Airport Hotels,7/6/2017,7/8/2017,2/22/2017,2,1,2,0,0,0,0,1,1,2,1,15,184
12813,94728404,M,64,African American,Mid-School,50K -- 100K,North,Resort,5/29/2017,5/30/2017,2/9/2017,1,2,0,1,0,0,0,1,1,2,1,20,191
12814,85469468,M,59,Latino,High-School,>100K,South,City Hotel,7/14/2017,7/15/2017,5/2/2017,2,2,0,0,1,1,0,2,1,2,0,0,178
12815,5508298,M,60,African American,College,50K -- 100K,West,Resort,11/23/2016,11/27/2016,11/14/2016,4,1,0,0,1,0,1,0,0,2,0,0,163
12816,21795543,M,62,Latino,College,>100K,North,Resort,5/6/2017,5/8/2017,4/14/2017,1,2,1,0,0,0,1,1,0,2,1,10,148
12817,8403410,F,29,caucasian,College,25K --50K,North,City Hotel,11/11/2016,11/12/2016,4/7/2016,1,1,0,0,0,0,1,2,1,2,1,10,208
12818,76095110,M,53,caucasian,Mid-School,>100K,South,Resort,7/18/2017,7/19/2017,4/16/2017,3,2,0,1,1,0,0,1,1,2,1,15,203
12819,42737131,F,62,African American,College,25K --50K,North,City Hotel,7/12/2017,7/13/2017,12/28/2016,3,2,1,1,0,0,1,0,1,2,1,25,160
12820,37029810,M,29,caucasian,College,>100K,South,Airport Hotels,3/12/2017,3/13/2017,9/12/2016,3,2,0,0,0,0,2,1,1,2,1,30,244
12821,81318801,M,28,African American,High-School,<25K,South,City Hotel,7/17/2017,7/19/2017,12/11/2016,2,2,0,1,0,0,0,1,1,2,1,5,224
12822,84670374,M,69,caucasian,College,25K --50K,East,Airport Hotels,3/12/2017,3/13/2017,10/21/2016,1,1,0,0,0,0,0,0,1,2,1,20,191
12823,27585570,F,57,African American,Mid-School,>100K,South,City Hotel,5/28/2017,5/29/2017,2/3/2017,2,3,0,1,0,0,0,1,1,2,1,15,164
12824,69366108,F,23,Asian American,Mid-School,50K -- 100K,East,Resort,5/28/2017,5/31/2017,4/21/2017,3,2,0,1,0,0,2,1,0,2,0,0,147
12825,10267362,M,35,Latino,Mid-School,25K --50K,South,City Hotel,6/5/2017,6/6/2017,11/6/2016,2,2,1,1,1,0,0,1,1,2,0,0,175
12826,91337544,F,61,Latino,High-School,<25K,West,Resort,2/8/2017,2/9/2017,11/22/2016,1,1,0,0,0,0,1,1,1,2,1,20,121
12827,94467669,F,57,African American,Mid-School,25K --50K,West,City Hotel,6/9/2017,6/10/2017,5/10/2017,3,2,1,1,1,1,0,1,1,2,1,10,236
12828,22854757,F,26,African American,High-School,<25K,North,Resort,2/17/2017,2/20/2017,2/16/2017,3,2,0,1,0,0,0,1,0,2,0,0,129
12829,88413678,M,56,Latino,College,<25K,West,Airport Hotels,7/4/2017,7/5/2017,6/9/2017,1,1,0,0,0,0,1,1,0,2,0,0,185
12830,65894391,M,44,African American,College,>100K,South,City Hotel,5/13/2017,5/15/2017,2/20/2017,2,2,0,1,0,0,0,2,0,0,1,10,115
12831,28838871,F,19,Latino,Grad,25K --50K,West,City Hotel,7/4/2017,7/7/2017,2/18/2017,5,2,0,1,1,1,0,0,1,1,1,5,158
12832,49370462,F,40,African American,College,>100K,South,City Hotel,9/26/2016,9/28/2016,9/5/2016,2,1,0,0,0,0,1,0,1,1,1,15,122
12833,55737260,F,58,African American,Mid-School,50K -- 100K,South,City Hotel,9/26/2016,9/27/2016,7/10/2016,4,3,1,0,0,0,1,0,0,1,1,10,159
12834,21971408,M,18,Asian American,College,25K --50K,East,City Hotel,4/8/2017,4/10/2017,9/6/2016,1,2,0,1,1,0,0,1,1,2,1,10,236
12835,74823604,F,29,African American,College,50K -- 100K,North,Resort,4/2/2017,4/6/2017,12/30/2016,2,1,0,1,0,0,0,1,0,2,1,25,219
12836,26650417,F,43,Latino,College,25K --50K,East,City Hotel,1/4/2017,1/6/2017,9/28/2016,3,2,0,1,1,0,0,0,0,2,0,0,200
12837,65658296,M,41,African American,College,50K -- 100K,West,Airport Hotels,1/3/2017,1/5/2017,9/23/2016,3,3,0,1,0,0,1,1,1,1,1,20,117
12838,89932102,F,59,Asian American,College,25K --50K,North,Airport Hotels,3/6/2017,3/7/2017,8/3/2016,2,2,0,1,1,1,0,0,1,2,1,5,121
12839,50416151,F,35,caucasian,Mid-School,25K --50K,South,Airport Hotels,8/28/2016,8/30/2016,6/11/2016,2,2,0,1,1,0,0,1,1,2,1,20,184
12840,94318085,F,26,Latino,College,25K --50K,North,Resort,6/30/2017,7/3/2017,6/10/2017,5,1,0,1,1,0,0,0,0,1,1,5,118
12841,41517931,F,62,caucasian,College,25K --50K,North,Airport Hotels,5/8/2017,5/9/2017,12/14/2016,2,2,1,0,0,0,0,1,1,2,1,40,245
12842,52406663,F,41,caucasian,College,>100K,West,City Hotel,1/21/2017,1/22/2017,10/4/2016,2,2,1,0,0,0,0,1,1,0,1,20,112
12843,39521200,M,28,African American,Grad,>100K,South,Resort,1/13/2017,1/17/2017,7/24/2016,1,1,0,0,0,0,0,1,1,2,1,10,109
12844,58969044,M,24,Latino,Grad,25K --50K,East,City Hotel,7/6/2017,7/7/2017,12/24/2016,2,1,1,0,0,0,0,1,1,0,1,20,160
12845,9280813,F,42,African American,Mid-School,50K -- 100K,South,Resort,1/25/2017,1/26/2017,9/17/2016,1,3,0,0,0,0,1,0,0,2,1,40,215
12846,77884516,F,28,caucasian,College,50K -- 100K,South,Airport Hotels,7/19/2017,7/20/2017,5/5/2017,1,1,1,1,0,0,0,1,1,0,0,0,209
12847,98414475,M,62,African American,Mid-School,<25K,West,Airport Hotels,3/6/2017,3/8/2017,1/26/2017,4,2,1,1,0,0,0,0,1,2,1,20,174
12848,37859352,M,35,Asian American,Grad,25K --50K,South,Resort,1/30/2017,1/31/2017,9/27/2016,2,3,0,1,0,0,0,2,1,2,1,10,137
12849,95773419,F,31,African American,High-School,25K --50K,South,Resort,7/6/2017,7/9/2017,12/13/2016,1,2,0,0,0,0,2,1,1,1,0,0,236
12850,22303735,M,61,caucasian,High-School,50K -- 100K,South,Resort,3/20/2017,3/21/2017,9/16/2016,2,2,0,1,0,0,1,1,0,2,1,25,168
12851,27637016,F,28,caucasian,Mid-School,25K --50K,South,Airport Hotels,7/15/2017,7/16/2017,4/16/2017,2,1,0,0,1,1,2,0,1,2,1,10,242
12852,64351195,M,45,caucasian,College,25K --50K,West,City Hotel,7/10/2017,7/11/2017,7/11/2017,2,1,1,1,0,0,1,1,1,0,1,5,136
12853,21532906,M,21,Asian American,College,50K -- 100K,South,Airport Hotels,6/9/2017,6/10/2017,5/28/2017,3,2,1,1,0,0,1,0,1,2,1,5,206
12854,10579986,F,27,caucasian,College,>100K,South,Resort,2/10/2017,2/11/2017,11/22/2016,2,1,0,0,0,0,1,0,0,2,1,5,236
12855,51642550,M,24,Latino,Grad,>100K,East,Resort,7/7/2017,7/10/2017,3/15/2017,2,1,0,0,1,0,0,1,1,2,1,20,134
12856,40027800,M,22,African American,College,>100K,South,Airport Hotels,1/8/2017,1/9/2017,8/25/2016,2,1,0,1,1,1,0,1,1,0,0,0,162
12857,91349224,M,41,Asian American,College,50K -- 100K,South,City Hotel,2/27/2017,2/28/2017,1/24/2017,2,2,0,1,0,0,0,1,0,2,1,10,175
12858,77902080,M,44,caucasian,High-School,>100K,South,Resort,9/12/2016,9/16/2016,3/1/2016,2,2,0,0,0,0,0,1,0,2,1,10,138
12859,16035793,F,53,Latino,College,25K --50K,South,Resort,1/4/2017,1/6/2017,12/4/2016,2,2,1,1,0,0,2,0,1,2,0,0,121
12860,79264877,F,37,Latino,College,25K --50K,South,Resort,7/20/2017,7/23/2017,5/9/2017,1,2,0,1,0,0,1,2,1,2,1,10,168
12861,30906622,M,55,caucasian,Mid-School,<25K,North,City Hotel,7/20/2017,7/21/2017,12/13/2016,2,1,0,1,0,0,1,1,0,2,1,20,100
12862,37783289,F,46,Asian American,Mid-School,<25K,South,Resort,7/20/2017,7/23/2017,12/15/2016,2,2,0,1,1,1,0,2,1,0,1,40,242
12863,2694171,F,43,Asian American,College,50K -- 100K,North,City Hotel,7/5/2017,7/8/2017,3/16/2017,1,1,0,1,0,0,1,1,1,2,1,5,126
12864,98567616,M,20,African American,College,<25K,East,Resort,4/5/2017,4/9/2017,4/9/2017,1,1,1,1,0,0,0,0,1,2,0,0,111
12865,37861063,M,35,African American,High-School,<25K,South,City Hotel,5/16/2017,5/20/2017,4/15/2017,5,2,0,0,0,0,0,2,0,1,1,5,180
12866,28686289,M,62,Asian American,High-School,50K -- 100K,South,Resort,5/25/2017,5/27/2017,1/19/2017,1,1,0,0,0,0,1,1,1,2,1,20,148
12867,35653397,M,28,caucasian,College,<25K,East,City Hotel,5/13/2017,5/16/2017,12/10/2016,2,1,0,1,0,0,0,1,0,1,0,0,113
12868,37327381,F,40,Asian American,High-School,<25K,South,City Hotel,7/21/2017,7/24/2017,12/20/2016,1,3,1,0,0,0,0,1,0,1,1,40,117
12869,4612774,F,45,caucasian,Grad,25K --50K,West,City Hotel,10/26/2016,10/29/2016,5/11/2016,2,1,0,0,1,0,1,2,0,2,1,5,210
12870,3827122,F,55,African American,Grad,<25K,North,Airport Hotels,5/23/2017,5/24/2017,10/15/2016,3,2,0,1,0,0,0,1,1,2,1,5,182
12871,61934573,F,47,African American,High-School,50K -- 100K,South,City Hotel,4/7/2017,4/8/2017,12/27/2016,3,1,0,1,0,0,1,0,1,2,1,5,248
12872,53830204,M,45,Latino,College,>100K,North,Resort,4/7/2017,4/9/2017,11/24/2016,3,2,1,1,1,0,0,1,1,2,1,25,241
12873,59406255,M,46,Latino,High-School,50K -- 100K,South,City Hotel,5/22/2017,5/23/2017,2/11/2017,2,2,0,1,1,1,0,2,1,1,1,5,241
12874,51568053,F,56,African American,College,25K --50K,West,Airport Hotels,1/11/2017,1/15/2017,1/15/2017,2,1,0,1,1,0,0,2,1,2,0,0,200
12875,35708263,F,39,caucasian,College,50K -- 100K,West,Resort,3/16/2017,3/17/2017,1/6/2017,4,3,0,1,1,0,0,1,1,0,1,25,167
12876,48743555,F,26,caucasian,Grad,>100K,North,Airport Hotels,8/22/2016,8/23/2016,4/4/2016,1,2,0,1,0,0,0,0,0,2,1,20,233
12877,38727631,F,47,caucasian,Mid-School,<25K,South,City Hotel,3/21/2017,3/22/2017,1/16/2017,1,1,0,0,0,0,0,0,1,1,1,5,175
12878,48826087,F,45,caucasian,Grad,25K --50K,South,Airport Hotels,6/12/2017,6/13/2017,3/4/2017,1,1,0,0,0,0,0,1,0,1,1,25,206
12879,61310700,F,51,Latino,High-School,<25K,East,City Hotel,7/10/2017,7/12/2017,6/23/2017,5,3,1,0,0,0,1,1,1,1,1,40,167
12880,81806354,F,66,caucasian,Mid-School,25K --50K,West,City Hotel,4/27/2017,4/29/2017,10/1/2016,1,1,0,0,0,0,0,2,1,2,1,25,242
12881,80085965,F,68,African American,Grad,<25K,North,City Hotel,5/1/2017,5/2/2017,4/4/2017,5,1,0,0,0,0,1,1,1,2,0,0,215
12882,85139194,M,59,caucasian,Mid-School,25K --50K,South,City Hotel,6/25/2017,6/26/2017,1/6/2017,1,1,0,1,0,0,0,1,0,2,1,25,180
12883,66373615,F,63,Latino,Grad,<25K,North,Airport Hotels,1/19/2017,1/22/2017,7/7/2016,3,1,1,1,1,1,0,0,1,0,1,10,244
12884,4032953,F,40,caucasian,Grad,50K -- 100K,North,Resort,3/16/2017,3/17/2017,11/11/2016,3,1,0,0,1,1,0,2,1,0,0,0,248
