Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
80278565,M,36,Latino,High-School,50K -- 100K,South,Resort,3/6/2017,3/9/2017,3/5/2017,2,2,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,5,183
74478349,F,70,Latino,Mid-School,50K -- 100K,South,Airport Hotels,3/6/2017,3/8/2017,3/2/2017,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,232
41507161,F,49,Asian American,Grad,>100K,East,City Hotel,3/2/2017,3/3/2017,2/26/2017,3,1,2,BB,No,No,Refundable,Direct,Yes,Check-In,No,0,132
21696524,F,70,African American,College,25K --50K,West,Airport Hotels,3/6/2017,3/7/2017,3/4/2017,2,2,0,BB,No,No,Refundable,Online,No,Check-In,No,0,172
7274695,F,35,caucasian,College,50K -- 100K,South,Airport Hotels,10/15/2016,10/18/2016,5/29/2016,3,2,0,BB,No,No,Refundable,Agent,No,Check-In,Yes,20,148
94215144,M,52,African American,College,50K -- 100K,South,City Hotel,3/6/2017,3/7/2017,3/6/2017,4,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,110
72572809,F,46,Asian American,College,25K --50K,North,Resort,2/27/2017,2/28/2017,2/9/2017,4,3,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,163
40255834,F,57,Asian American,Grad,<25K,East,Airport Hotels,2/24/2017,2/27/2017,2/6/2017,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,227
33173671,F,34,Latino,College,50K -- 100K,South,Resort,2/21/2017,2/22/2017,7/17/2016,2,2,1,BB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,10,162
79289003,M,33,Asian American,High-School,25K --50K,North,City Hotel,8/1/2016,8/2/2016,12/28/2015,5,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,119
17140888,M,64,caucasian,Grad,25K --50K,West,Airport Hotels,3/8/2017,3/9/2017,3/7/2017,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,101
36055846,F,47,African American,College,50K -- 100K,South,City Hotel,3/6/2017,3/7/2017,2/27/2017,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,244
78506023,M,36,Asian American,High-School,25K --50K,North,Airport Hotels,2/14/2017,2/15/2017,1/21/2017,4,2,0,BB,No,No,Refundable,Online,No,Check-In,No,0,187
51932014,F,34,Asian American,College,<25K,North,Airport Hotels,12/2/2016,12/4/2016,1/18/2016,1,2,1,HB,No,No,Non-Refundable,Agent,Yes,Check-In,No,0,137
69719926,M,37,Latino,Mid-School,<25K,North,Resort,3/9/2017,3/11/2017,8/12/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,222
65975352,F,64,caucasian,College,<25K,South,City Hotel,3/9/2017,3/11/2017,3/11/2017,2,2,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,200
80894266,F,25,Latino,College,50K -- 100K,North,Resort,1/6/2017,1/7/2017,9/22/2016,5,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,239
21054759,F,31,caucasian,Mid-School,<25K,South,Resort,11/14/2016,11/17/2016,7/25/2016,1,2,1,BB,Yes,Yes,Non-Refundable,Agent,Yes,Check-In,Yes,10,170
81335775,F,65,African American,College,>100K,North,City Hotel,12/13/2016,12/14/2016,9/19/2016,1,3,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,180
87561007,M,43,caucasian,Mid-School,>100K,South,City Hotel,12/13/2016,12/14/2016,9/19/2016,5,1,0,HB,No,No,Refundable,Agent,Yes,Check-In,No,0,201
36176392,M,62,African American,Grad,<25K,South,Resort,12/13/2016,12/15/2016,9/20/2016,3,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,40,239
2135173,M,54,African American,High-School,25K --50K,South,City Hotel,12/13/2016,12/15/2016,9/20/2016,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,No,0,250
54668867,F,65,African American,Mid-School,<25K,East,Airport Hotels,11/14/2016,11/15/2016,7/23/2016,5,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,227
2022807,F,44,caucasian,High-School,50K -- 100K,East,Resort,11/14/2016,11/18/2016,7/26/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,214
55746355,M,28,African American,College,25K --50K,South,Airport Hotels,12/13/2016,12/16/2016,9/21/2016,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,127
32898581,F,46,Latino,Mid-School,<25K,North,City Hotel,12/13/2016,12/15/2016,9/20/2016,5,2,2,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,229
43175047,F,40,Asian American,College,<25K,North,City Hotel,12/13/2016,12/14/2016,9/19/2016,1,3,0,HB,Yes,No,Refundable,Online,Yes,Check-In,No,0,187
27252082,M,32,caucasian,High-School,50K -- 100K,South,Resort,3/6/2017,3/9/2017,2/20/2017,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,232
36680048,M,67,caucasian,Mid-School,25K --50K,West,Resort,12/13/2016,12/15/2016,9/20/2016,2,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,164
93784143,F,36,African American,College,>100K,North,City Hotel,12/13/2016,12/15/2016,9/20/2016,2,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,178
49960555,F,70,Asian American,Mid-School,25K --50K,East,City Hotel,12/13/2016,12/15/2016,9/20/2016,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,229
51173414,F,26,caucasian,College,50K -- 100K,East,City Hotel,12/13/2016,12/15/2016,9/20/2016,3,3,0,HB,No,No,No Deposit,Direct,Yes,Check-In,No,0,210
71824331,F,69,African American,Mid-School,>100K,West,Airport Hotels,12/13/2016,12/14/2016,9/19/2016,4,1,0,HB,Yes,No,No Deposit,Online,No,Check-In,No,0,167
5708791,F,19,African American,Grad,50K -- 100K,West,City Hotel,12/13/2016,12/14/2016,9/19/2016,1,2,2,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,214
76442449,F,32,Asian American,College,<25K,South,City Hotel,12/13/2016,12/14/2016,9/19/2016,1,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,242
90108690,M,33,caucasian,Grad,<25K,North,Airport Hotels,12/13/2016,12/15/2016,9/20/2016,2,3,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,15,215
9412283,M,22,Latino,High-School,25K --50K,South,Airport Hotels,12/13/2016,12/14/2016,9/19/2016,2,1,1,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,153
74537072,F,23,African American,High-School,>100K,North,Resort,11/14/2016,11/15/2016,7/23/2016,1,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,250
39835111,M,70,Asian American,Mid-School,<25K,North,Airport Hotels,11/14/2016,11/15/2016,7/23/2016,2,1,1,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,10,250
17799009,F,43,African American,Mid-School,25K --50K,North,Airport Hotels,2/15/2017,2/17/2017,1/22/2017,2,1,0,BB,Yes,No,Non-Refundable,Direct,No,Check-In,Yes,5,205
94949851,M,50,African American,Grad,25K --50K,North,Airport Hotels,1/5/2017,1/6/2017,9/28/2016,1,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,215
77697865,F,49,Asian American,High-School,50K -- 100K,East,Resort,12/13/2016,12/14/2016,7/21/2016,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,137
63994767,M,46,caucasian,Grad,50K -- 100K,South,Airport Hotels,12/13/2016,12/14/2016,9/19/2016,2,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,113
90872275,F,70,caucasian,Mid-School,50K -- 100K,North,Airport Hotels,12/13/2016,12/15/2016,9/20/2016,1,1,0,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,150
17642466,M,29,Asian American,Grad,<25K,North,Resort,12/13/2016,12/14/2016,9/19/2016,2,1,0,HB,Yes,No,Refundable,Direct,Yes,Check-In,No,0,148
1418739,M,37,caucasian,Mid-School,50K -- 100K,South,Resort,12/13/2016,12/14/2016,9/19/2016,1,1,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,20,145
62633431,F,56,Latino,College,50K -- 100K,North,Resort,12/13/2016,12/14/2016,9/19/2016,3,1,0,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,240
33454366,M,51,Latino,Grad,<25K,South,Resort,2/21/2017,2/25/2017,2/9/2017,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,5,207
70303690,F,68,Latino,High-School,<25K,South,Airport Hotels,12/13/2016,12/16/2016,9/21/2016,5,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,183
87083037,F,52,African American,College,25K --50K,East,Airport Hotels,12/13/2016,12/14/2016,9/19/2016,2,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,146
98092101,M,45,Latino,High-School,25K --50K,North,Resort,12/13/2016,12/17/2016,9/22/2016,2,1,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,30,185
88219338,F,30,caucasian,High-School,50K -- 100K,South,Resort,12/13/2016,12/14/2016,9/19/2016,2,3,0,HB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,10,171
4367272,M,61,Latino,College,25K --50K,North,Airport Hotels,12/13/2016,12/15/2016,9/20/2016,3,1,2,HB,No,No,Refundable,Online,No,Check-In,Yes,5,155
33259890,F,45,Latino,College,<25K,South,Resort,12/13/2016,12/15/2016,9/20/2016,2,1,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,10,144
90850652,F,27,Latino,Mid-School,25K --50K,South,Airport Hotels,10/26/2016,10/27/2016,6/7/2016,2,3,0,BB,No,No,Refundable,Online,No,Check-In,Yes,10,104
30188068,F,68,African American,College,25K --50K,North,Resort,2/21/2017,2/23/2017,10/4/2016,4,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,242
26964299,M,47,Asian American,College,50K -- 100K,North,Airport Hotels,10/26/2016,10/27/2016,6/7/2016,1,3,1,BB,Yes,No,Non-Refundable,Online,Yes,Check-In,Yes,10,233
74355808,M,19,Asian American,High-School,<25K,East,Resort,2/21/2017,2/22/2017,10/3/2016,3,3,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,160
42020217,F,59,Asian American,Grad,50K -- 100K,South,City Hotel,10/26/2016,10/27/2016,6/7/2016,2,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,172
59808270,F,18,African American,College,50K -- 100K,East,Resort,2/21/2017,2/23/2017,10/4/2016,2,1,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-In,No,0,216
15146527,F,29,Latino,High-School,25K --50K,North,Resort,1/1/2017,1/3/2017,8/31/2016,1,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,203
74978216,F,27,African American,Mid-School,50K -- 100K,East,Resort,2/24/2017,2/26/2017,12/24/2016,4,2,0,BB,No,No,Refundable,Online,Yes,Check-In,No,0,123
54741831,F,43,African American,Grad,<25K,West,City Hotel,2/23/2017,2/25/2017,2/7/2017,3,1,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,30,118
80847724,M,49,Asian American,College,50K -- 100K,South,Resort,2/24/2017,2/25/2017,2/11/2017,1,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,110
46504995,F,60,caucasian,Mid-School,<25K,South,Airport Hotels,3/10/2017,3/11/2017,2/23/2017,5,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,249
34813804,M,46,caucasian,College,>100K,North,City Hotel,2/24/2017,2/26/2017,2/12/2017,2,1,2,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,181
24568776,M,68,Latino,Grad,>100K,North,Airport Hotels,2/7/2017,2/11/2017,1/10/2017,1,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,193
44313827,M,69,caucasian,Mid-School,50K -- 100K,North,Resort,2/18/2017,2/19/2017,1/19/2017,4,3,1,BB,Yes,No,Refundable,Agent,Yes,Check-In,Yes,5,198
21986486,F,24,caucasian,High-School,50K -- 100K,South,City Hotel,3/10/2017,3/13/2017,10/16/2016,2,2,1,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,173
69063830,M,29,African American,College,25K --50K,South,Airport Hotels,2/11/2017,2/15/2017,12/31/2016,1,3,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,15,126
83565851,F,34,caucasian,College,<25K,South,Airport Hotels,2/16/2017,2/18/2017,11/29/2016,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,15,143
41629589,F,25,Asian American,Mid-School,>100K,East,Resort,2/19/2017,2/20/2017,7/26/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,196
13498666,F,54,caucasian,Mid-School,50K -- 100K,East,City Hotel,3/7/2017,3/8/2017,1/30/2017,2,2,1,BB,No,No,Non-Refundable,Direct,Yes,Check-In,Yes,25,132
81017064,F,58,caucasian,Grad,25K --50K,South,Resort,1/26/2017,1/28/2017,9/21/2016,1,2,1,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,25,238
98558162,F,43,caucasian,Mid-School,50K -- 100K,South,Resort,3/10/2017,3/13/2017,12/4/2016,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,202
62671667,F,44,Latino,Grad,50K -- 100K,North,City Hotel,3/7/2017,3/8/2017,1/4/2017,2,3,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,5,135
36663037,F,68,Latino,High-School,>100K,West,Airport Hotels,2/21/2017,2/24/2017,8/21/2016,1,1,1,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,222
68654718,M,25,African American,College,>100K,West,Airport Hotels,1/13/2017,1/16/2017,7/3/2016,2,1,2,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,40,221
52816254,F,62,caucasian,High-School,25K --50K,South,Airport Hotels,1/13/2017,1/14/2017,10/7/2016,4,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,178
32507572,F,45,Latino,College,50K -- 100K,West,City Hotel,1/13/2017,1/14/2017,8/17/2016,3,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,157
43604159,M,20,Asian American,College,50K -- 100K,South,Resort,4/13/2016,4/15/2016,2/10/2016,2,3,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,20,224
62167775,F,69,African American,College,>100K,South,Airport Hotels,1/26/2017,1/27/2017,7/27/2016,2,1,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,195
23163276,M,26,caucasian,High-School,25K --50K,West,Resort,4/13/2016,4/15/2016,1/16/2016,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,117
53183204,M,67,Asian American,College,50K -- 100K,North,Airport Hotels,4/13/2016,4/16/2016,11/11/2015,5,3,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,10,241
21552651,M,32,Latino,High-School,<25K,North,City Hotel,3/7/2017,3/8/2017,7/30/2016,2,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,25,174
12108271,M,67,caucasian,Grad,50K -- 100K,East,Airport Hotels,2/9/2017,2/10/2017,1/16/2017,5,3,0,HB,Yes,Yes,Refundable,Online,No,Check-In,No,0,177
92272584,M,56,Asian American,High-School,<25K,South,City Hotel,1/13/2017,1/16/2017,8/9/2016,2,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,161
50784926,M,54,Latino,High-School,50K -- 100K,West,City Hotel,2/21/2017,2/25/2017,7/25/2016,5,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,235
21620597,M,46,Latino,Mid-School,25K --50K,West,Resort,1/13/2017,1/16/2017,6/15/2016,2,3,1,HB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,40,205
97393756,M,36,Asian American,College,>100K,South,Airport Hotels,3/2/2017,3/3/2017,9/24/2016,2,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,5,238
87030955,F,43,Latino,College,25K --50K,South,City Hotel,1/13/2017,1/14/2017,10/6/2016,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,214
80641275,F,65,caucasian,College,<25K,West,Resort,1/26/2017,1/27/2017,8/14/2016,4,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,248
94351270,M,41,Latino,High-School,50K -- 100K,East,Resort,1/26/2017,1/30/2017,7/27/2016,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,107
18806944,M,29,African American,Mid-School,>100K,West,Airport Hotels,4/13/2016,4/15/2016,11/1/2015,5,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,103
86463087,F,24,caucasian,Mid-School,<25K,West,Airport Hotels,7/15/2016,7/19/2016,7/19/2016,2,2,2,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,105
80218561,M,59,African American,College,25K --50K,South,City Hotel,3/12/2017,3/13/2017,10/30/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,241
75715613,F,21,caucasian,Grad,<25K,West,Resort,3/10/2017,3/11/2017,8/14/2016,2,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,246
52386317,M,38,African American,College,<25K,North,Resort,1/5/2017,1/7/2017,11/14/2016,1,1,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,20,223
73013485,M,51,caucasian,High-School,<25K,East,City Hotel,2/26/2017,2/27/2017,10/13/2016,2,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,224
4266446,M,43,caucasian,College,50K -- 100K,South,Resort,12/6/2016,12/7/2016,8/15/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,169
32969496,F,55,African American,Mid-School,50K -- 100K,North,Resort,12/6/2016,12/7/2016,5/21/2016,2,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,No,0,167
52687201,F,50,Asian American,Grad,25K --50K,North,Resort,12/6/2016,12/8/2016,11/16/2016,5,2,0,BB,No,No,Refundable,Direct,No,Check-In,Yes,30,242
5129045,M,25,Latino,Mid-School,25K --50K,East,City Hotel,12/6/2016,12/7/2016,7/5/2016,1,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,5,125
80564470,F,52,caucasian,Grad,50K -- 100K,West,City Hotel,11/3/2016,11/4/2016,5/30/2016,1,2,1,BB,Yes,Yes,Refundable,Direct,No,Check-In,Yes,10,102
37710776,M,43,Asian American,Mid-School,25K --50K,South,Airport Hotels,11/21/2016,11/24/2016,8/24/2016,3,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,105
96482076,F,50,caucasian,College,>100K,North,Airport Hotels,11/21/2016,11/25/2016,6/30/2016,1,3,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,25,133
42529122,F,43,caucasian,High-School,<25K,East,Resort,3/6/2017,3/9/2017,11/23/2016,1,1,1,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,230
28436803,M,34,caucasian,College,50K -- 100K,East,Airport Hotels,3/6/2017,3/8/2017,2/8/2017,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,126
70806942,M,68,African American,College,<25K,South,Resort,2/28/2017,3/1/2017,1/8/2017,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,120
56840993,M,47,Asian American,College,25K --50K,South,City Hotel,2/19/2017,2/21/2017,2/8/2017,1,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,240
87403295,M,57,Latino,College,50K -- 100K,South,Airport Hotels,3/13/2017,3/14/2017,11/16/2016,4,3,1,HB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,15,159
99616358,F,32,African American,High-School,50K -- 100K,East,Airport Hotels,8/21/2016,8/22/2016,2/24/2016,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,229
21668869,F,34,Asian American,College,50K -- 100K,North,Airport Hotels,3/14/2017,3/18/2017,10/16/2016,4,1,0,BB,Yes,No,No Deposit,Agent,No,Check-In,Yes,25,187
39108163,M,42,African American,High-School,50K -- 100K,South,Airport Hotels,1/12/2017,1/14/2017,9/2/2016,2,1,0,BB,Yes,No,Refundable,Agent,Yes,Check-In,Yes,10,207
71230197,F,31,African American,Mid-School,25K --50K,East,Airport Hotels,3/1/2017,3/3/2017,10/3/2016,2,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,177
42944666,M,47,African American,Mid-School,25K --50K,North,Resort,1/10/2017,1/12/2017,8/28/2016,4,2,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,10,241
94513255,F,67,Asian American,Grad,<25K,North,Resort,2/16/2017,2/17/2017,11/16/2016,5,3,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,237
37145370,F,57,Asian American,Grad,<25K,West,Resort,2/16/2017,2/19/2017,12/2/2016,1,3,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,114
50446689,F,19,Latino,College,>100K,South,Airport Hotels,2/16/2017,2/17/2017,12/28/2016,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,228
27841016,M,20,Asian American,High-School,<25K,South,City Hotel,2/16/2017,2/17/2017,1/6/2017,2,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,168
55555662,M,54,caucasian,Grad,50K -- 100K,North,Airport Hotels,3/14/2017,3/16/2017,10/24/2016,2,2,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,5,139
86720587,F,23,Latino,Mid-School,50K -- 100K,South,City Hotel,11/29/2016,12/2/2016,11/25/2016,3,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,202
27222267,F,60,caucasian,College,25K --50K,North,Airport Hotels,12/16/2016,12/17/2016,10/6/2016,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,221
55775194,F,25,Asian American,High-School,25K --50K,East,Airport Hotels,2/16/2017,2/17/2017,11/7/2016,1,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,102
71116357,M,29,Latino,College,25K --50K,East,City Hotel,10/18/2016,10/20/2016,8/24/2016,1,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,118
18066923,F,68,caucasian,Grad,>100K,South,Airport Hotels,3/2/2017,3/4/2017,2/5/2017,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,220
73255728,F,69,Asian American,Grad,25K --50K,East,Resort,1/24/2017,1/25/2017,12/4/2016,3,1,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,102
25230161,F,57,African American,Grad,<25K,South,City Hotel,12/7/2016,12/8/2016,6/17/2016,2,2,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,194
8611694,M,60,caucasian,Grad,25K --50K,East,City Hotel,1/10/2017,1/12/2017,12/28/2016,1,2,0,HB,Yes,Yes,Non-Refundable,Online,Yes,Check-In,Yes,10,157
21258294,F,38,Asian American,College,50K -- 100K,South,City Hotel,1/10/2017,1/11/2017,10/22/2016,2,1,1,HB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,40,135
69687635,M,28,Asian American,Mid-School,>100K,West,Resort,1/10/2017,1/13/2017,6/27/2016,5,3,0,HB,Yes,Yes,Refundable,Direct,No,Check-In,Yes,5,118
82155886,F,65,Asian American,High-School,<25K,East,City Hotel,12/7/2016,12/8/2016,11/2/2016,2,1,1,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,214
97722456,M,66,African American,Grad,<25K,South,Resort,12/7/2016,12/8/2016,5/19/2016,2,1,0,HB,Yes,No,Refundable,Direct,No,Check-In,Yes,30,147
58113581,M,63,Asian American,Grad,<25K,West,Airport Hotels,12/7/2016,12/9/2016,5/4/2016,2,2,0,HB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,30,147
72424976,F,59,Asian American,College,25K --50K,East,City Hotel,12/7/2016,12/9/2016,7/14/2016,2,2,0,HB,No,No,Refundable,Direct,No,Check-In,Yes,25,184
18742899,M,18,caucasian,College,>100K,South,Airport Hotels,12/7/2016,12/11/2016,8/6/2016,1,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,105
55524463,F,62,caucasian,College,25K --50K,South,City Hotel,12/7/2016,12/10/2016,7/7/2016,3,3,0,HB,No,No,No Deposit,Agent,Yes,Check-In,No,0,115
95309967,M,22,African American,College,50K -- 100K,East,Airport Hotels,1/10/2017,1/11/2017,7/1/2016,1,3,0,HB,No,No,Refundable,Online,No,Check-In,Yes,40,172
69585401,M,23,caucasian,College,25K --50K,South,Resort,12/7/2016,12/8/2016,11/12/2016,5,2,0,HB,No,No,No Deposit,Online,No,Check-In,Yes,5,233
44251126,F,22,Asian American,Grad,<25K,South,Airport Hotels,1/10/2017,1/11/2017,12/30/2016,2,1,1,HB,No,No,Refundable,Online,Yes,Check-In,No,0,169
51125066,M,42,African American,High-School,50K -- 100K,West,Resort,1/10/2017,1/14/2017,7/1/2016,1,3,0,HB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,40,196
82409859,F,21,African American,Grad,<25K,South,Airport Hotels,12/7/2016,12/8/2016,4/30/2016,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,197
66047282,F,19,African American,Mid-School,50K -- 100K,East,Airport Hotels,12/7/2016,12/10/2016,11/22/2016,3,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,20,169
7957075,M,59,caucasian,High-School,25K --50K,East,Resort,1/10/2017,1/12/2017,9/16/2016,2,3,0,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,5,168
53777835,F,27,Asian American,Grad,50K -- 100K,South,Resort,11/29/2016,12/2/2016,11/2/2016,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,123
13981222,M,69,caucasian,Mid-School,>100K,West,Resort,2/10/2017,2/14/2017,1/5/2017,4,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,148
4102255,M,55,Latino,Grad,25K --50K,West,City Hotel,2/16/2017,2/18/2017,11/3/2016,2,2,1,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,20,126
39848199,M,37,Latino,College,50K -- 100K,West,Resort,2/16/2017,2/20/2017,9/3/2016,5,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,117
30295367,M,58,caucasian,High-School,<25K,West,City Hotel,2/16/2017,2/17/2017,9/10/2016,2,1,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,148
57772352,M,32,Latino,Grad,50K -- 100K,South,City Hotel,2/16/2017,2/17/2017,7/16/2016,4,2,2,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,30,227
86862369,M,39,Latino,High-School,<25K,North,Airport Hotels,2/16/2017,2/18/2017,9/17/2016,3,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,228
97232681,M,52,African American,College,>100K,North,Resort,6/3/2016,6/6/2016,11/5/2015,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,148
