,Unnamed: 0,Unnamed: 0.1,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,No_of_Expected_Days_to_stay,Checking_Month,no_of_days_from_booking_to_ckeckin,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
15742,15742,15742,16152095,2,64,4,1,3,1,3,1,8,13,3,1,0,2,1,1,1,0,1,0,0,0,247
15743,15743,15743,91395330,1,57,3,2,2,3,1,2,8,209,2,1,0,2,1,0,1,1,1,2,1,20,131
15744,15744,15744,43697050,1,23,4,3,2,2,1,1,8,107,1,3,1,2,1,1,1,0,1,2,1,40,164
15745,15745,15745,913441,2,21,2,4,3,2,3,4,8,14,1,1,0,2,0,0,0,1,1,0,1,10,236
15746,15746,15746,75106302,2,26,3,1,2,3,2,3,8,27,3,1,0,0,0,0,0,0,1,0,0,0,247
15747,15747,15747,57046983,1,51,2,3,1,3,1,4,8,-1,3,1,0,1,1,1,0,1,1,1,1,10,239
15748,15748,15748,48163861,2,44,3,2,4,3,3,4,8,11,1,2,1,1,1,0,1,0,0,1,1,20,194
15749,15749,15749,3683454,1,65,3,4,2,2,3,1,8,56,5,3,1,2,0,0,0,1,1,2,1,40,162
15750,15750,15750,32483914,1,41,3,1,2,3,2,2,8,44,1,1,0,1,0,0,2,1,1,0,0,0,223
15751,15751,15751,46977528,2,66,1,1,2,2,3,1,8,194,4,1,0,2,1,0,2,2,1,2,0,0,153
15752,15752,15752,37406205,2,42,1,2,2,4,3,3,8,142,3,1,2,2,0,0,1,1,1,2,1,20,151
15753,15753,15753,20071473,2,31,4,1,1,4,2,1,8,106,3,1,1,1,1,1,1,1,1,0,0,0,147
15754,15754,15754,91574346,2,70,3,4,3,1,1,2,8,139,2,1,0,1,0,0,0,2,1,2,1,5,230
15755,15755,15755,69674387,1,32,1,3,4,4,2,4,8,93,2,3,0,1,0,0,0,1,1,2,1,25,223
15756,15756,15756,41553221,1,65,4,4,1,1,1,1,8,31,2,1,2,0,1,0,0,0,1,2,0,0,214
15757,15757,15757,86251046,1,25,4,2,4,1,1,1,8,108,3,1,0,0,0,0,2,1,1,1,1,25,100
15758,15758,15758,27527902,2,66,4,4,1,1,1,1,8,150,2,3,2,2,0,0,0,1,1,0,1,25,105
15759,15759,15759,65173948,1,70,4,2,4,3,3,1,8,155,1,1,0,2,1,1,0,0,1,0,1,25,120
15760,15760,15760,70712323,1,19,1,3,2,1,2,1,8,190,1,2,0,0,0,0,2,1,0,2,0,0,151
15761,15761,15761,62227764,2,25,1,4,4,2,2,1,8,32,1,2,0,2,1,0,0,1,1,2,1,5,151
15762,15762,15762,49169667,2,22,4,4,1,4,1,3,8,35,1,1,1,1,0,0,1,1,0,2,1,20,130
15763,15763,15763,78796548,2,42,1,1,1,4,3,2,8,98,1,2,1,1,1,0,0,0,1,2,0,0,143
15764,15764,15764,74897825,2,23,2,2,2,2,1,1,8,30,1,3,0,2,1,0,0,0,1,2,1,10,232
15765,15765,15765,7530670,2,25,3,1,1,4,3,1,8,133,2,1,1,2,0,0,1,0,1,2,0,0,135
15766,15766,15766,24794344,1,46,3,1,2,3,3,1,8,98,3,1,0,0,0,0,1,1,1,2,1,20,105
15767,15767,15767,27513184,2,51,2,1,3,3,1,3,8,15,2,2,1,1,0,0,0,1,1,2,1,40,215
15768,15768,15768,59970893,1,38,3,1,1,1,2,1,8,70,2,1,0,2,1,0,0,0,1,0,0,0,168
15769,15769,15769,39211490,1,40,2,2,1,3,3,2,8,57,2,1,0,2,0,0,2,2,1,2,1,20,190
15770,15770,15770,31880867,1,48,3,3,4,1,1,3,8,116,2,2,0,2,0,0,0,1,1,1,1,20,170
15771,15771,15771,78865627,2,63,4,4,3,3,2,3,8,8,4,1,0,0,0,0,0,0,1,0,1,5,187
15772,15772,15772,68937394,1,29,4,1,3,2,1,4,8,28,5,3,0,1,1,0,2,1,1,2,1,10,122
15773,15773,15773,3211044,2,50,2,3,2,3,2,3,8,211,3,2,0,0,1,1,0,1,0,2,1,25,133
15774,15774,15774,37026461,1,47,3,3,4,4,2,1,8,80,2,3,1,2,1,0,0,1,1,0,1,30,168
15775,15775,15775,63343481,2,41,2,1,4,2,3,1,8,113,1,1,0,2,1,0,0,1,1,0,1,20,218
15776,15776,15776,96760475,2,27,4,2,1,1,1,4,7,37,4,1,0,1,0,0,1,0,1,2,1,25,116
15777,15777,15777,67922519,1,63,1,1,1,4,2,1,8,14,4,2,0,0,0,0,0,1,0,2,0,0,242
15778,15778,15778,87735406,2,22,1,3,3,1,1,1,8,54,5,1,0,2,1,1,1,2,1,2,1,20,108
15779,15779,15779,9764328,2,36,3,1,2,4,3,2,8,202,2,1,0,0,1,0,2,0,0,1,1,20,144
15780,15780,15780,21497791,1,57,1,1,3,3,3,2,8,64,2,1,1,2,0,0,0,2,1,2,1,25,245
15781,15781,15781,19890232,2,41,2,4,1,4,2,2,8,157,2,1,0,1,0,0,2,1,0,0,1,40,158
15782,15782,15782,44827648,1,50,2,1,3,2,2,2,8,16,2,1,0,2,1,0,0,1,1,0,0,0,153
15783,15783,15783,86511602,1,49,3,1,2,3,1,2,8,126,4,1,0,1,0,0,0,1,0,2,1,15,249
15784,15784,15784,81131821,1,19,4,2,1,3,3,1,8,74,2,2,0,0,0,0,0,1,1,0,1,10,217
15785,15785,15785,4233977,2,55,1,1,2,3,3,1,8,196,4,1,0,1,1,1,0,1,1,0,0,0,111
15786,15786,15786,73705212,2,40,3,3,1,3,1,1,8,25,1,2,0,2,0,0,2,1,0,2,1,25,141
15787,15787,15787,85964747,2,54,4,1,3,4,1,4,8,4,2,1,0,2,1,1,0,1,1,2,0,0,107
15788,15788,15788,54491298,1,59,1,4,2,1,2,1,8,148,4,2,0,2,0,0,0,1,0,0,1,25,240
15789,15789,15789,54404535,1,56,2,3,1,2,1,1,8,34,2,1,1,2,0,0,1,1,1,0,1,15,204
15790,15790,15790,18435794,2,69,2,3,1,2,3,3,8,110,3,1,0,2,1,0,0,1,0,2,1,25,198
15791,15791,15791,92719732,1,57,3,2,1,1,3,1,8,145,2,3,1,0,1,0,0,1,1,2,1,40,176
15792,15792,15792,28433866,2,28,3,2,3,3,2,1,8,181,2,3,0,0,0,0,0,1,0,0,1,25,226
15793,15793,15793,293432,1,69,4,1,1,3,3,3,8,6,5,3,0,1,0,0,0,2,1,0,1,5,198
15794,15794,15794,19000554,2,44,2,1,1,4,3,3,8,91,5,3,1,1,0,0,1,1,1,2,1,10,118
15795,15795,15795,80502997,1,62,2,3,1,3,3,3,8,197,1,2,1,0,0,0,0,2,1,0,1,20,120
15796,15796,15796,84963587,2,36,2,1,2,2,1,1,8,54,1,2,0,1,1,0,0,1,0,2,1,5,200
15797,15797,15797,51386179,2,39,2,1,3,1,2,1,8,136,2,2,0,1,0,0,0,1,1,1,1,10,204
15798,15798,15798,97462623,2,44,4,4,1,3,3,1,8,102,1,1,0,0,1,0,2,1,1,1,0,0,143
15799,15799,15799,77144056,1,18,3,3,3,4,1,1,8,50,2,1,0,0,0,0,0,1,0,2,1,5,112
15800,15800,15800,11233028,2,66,1,4,1,3,3,1,8,102,5,1,0,2,0,0,0,0,1,0,1,10,245
15801,15801,15801,19067777,2,27,1,2,4,3,3,1,8,211,2,2,0,1,0,0,0,1,1,0,0,0,205
15802,15802,15802,967898,2,20,4,3,1,3,1,1,8,216,2,3,0,0,1,0,2,1,1,2,1,10,128
15803,15803,15803,83105172,1,51,1,1,2,3,1,4,8,3,2,2,0,2,0,0,0,0,1,2,1,10,243
15804,15804,15804,83650357,2,64,4,4,1,3,1,1,8,13,1,3,0,1,0,0,2,0,0,1,1,10,179
15805,15805,15805,16792826,1,61,3,4,1,4,1,1,8,58,2,1,0,2,0,0,0,0,1,1,1,5,206
15806,15806,15806,87548461,1,45,2,1,1,2,2,4,8,-2,1,2,0,0,0,0,0,1,1,1,1,10,128
15807,15807,15807,19983937,2,53,4,2,3,3,1,2,8,96,2,1,1,1,0,0,0,1,0,0,0,0,199
15808,15808,15808,98915834,2,41,4,3,3,3,3,1,8,27,2,3,1,0,0,0,1,1,1,0,0,0,179
15809,15809,15809,39466141,2,38,4,3,3,3,3,2,8,109,4,2,0,2,1,0,0,1,1,1,0,0,215
15810,15810,15810,48016603,1,23,1,3,1,1,3,2,8,90,2,1,1,0,0,0,0,2,0,2,1,15,209
15811,15811,15811,46110105,1,33,4,2,1,4,1,1,8,57,1,2,0,2,0,0,1,1,1,0,1,20,222
15812,15812,15812,22412685,2,47,1,1,2,3,1,2,8,34,2,2,0,0,0,0,0,1,1,2,0,0,237
15813,15813,15813,76841376,1,42,4,1,3,3,3,2,8,143,2,2,0,0,1,0,0,1,1,1,1,10,120
15814,15814,15814,20392089,1,29,4,1,1,4,1,1,8,86,2,1,0,0,0,0,1,1,0,1,0,0,208
15815,15815,15815,151881,1,33,2,3,2,3,1,4,8,203,1,2,0,2,1,1,0,1,1,2,0,0,232
15816,15816,15816,5647186,2,31,4,1,4,3,3,1,8,21,1,1,1,0,0,0,1,1,1,2,1,10,201
15817,15817,15817,99074189,2,45,4,1,2,3,2,3,8,210,2,1,1,2,0,0,0,1,1,2,1,25,141
15818,15818,15818,83804383,1,58,4,2,4,2,3,3,8,192,3,1,0,2,0,0,1,1,1,2,1,30,125
15819,15819,15819,72681764,2,45,4,2,1,3,1,4,8,19,5,2,0,1,1,1,1,1,0,1,1,20,121
15820,15820,15820,73578191,1,31,3,2,1,1,2,1,8,169,4,2,0,1,0,0,0,2,1,2,1,5,175
15821,15821,15821,83525855,2,67,4,4,4,2,1,1,8,220,2,2,0,1,0,0,1,2,0,2,1,20,146
15822,15822,15822,68991552,1,69,2,1,4,2,2,3,8,8,5,3,0,0,0,0,1,0,1,0,0,0,133
15823,15823,15823,87028505,2,35,4,4,3,3,1,2,8,85,3,2,0,2,0,0,0,1,0,2,0,0,172
15824,15824,15824,10780539,1,30,2,3,3,4,1,2,8,55,2,1,0,0,0,0,1,1,0,2,1,20,228
15825,15825,15825,65669701,2,25,4,3,4,1,1,3,8,41,4,1,0,1,1,0,0,0,1,2,1,5,168
15826,15826,15826,89993181,2,41,1,1,4,2,3,2,8,81,1,1,0,2,0,0,0,0,1,2,1,10,140
15827,15827,15827,29053404,2,61,4,1,4,3,1,2,8,101,4,1,0,1,1,0,1,0,1,2,1,10,205
15828,15828,15828,7352388,2,22,2,1,2,3,2,3,8,89,2,2,0,0,1,1,0,1,1,2,1,20,140
15829,15829,15829,30873793,1,58,1,1,4,1,3,1,8,190,4,2,0,2,0,0,2,1,0,1,1,20,196
15830,15830,15830,33965135,2,44,3,3,1,1,3,2,8,136,4,2,0,0,1,0,0,0,0,1,1,25,168
15831,15831,15831,76431910,2,41,3,1,4,3,1,1,8,216,2,3,0,1,1,1,1,1,1,2,1,25,137
15832,15832,15832,76674756,2,27,4,1,1,2,2,1,8,216,2,1,0,2,0,0,0,1,1,2,1,10,210
15833,15833,15833,92857869,1,32,1,3,2,2,2,1,8,106,1,1,1,2,0,0,1,0,1,2,1,5,237
15834,15834,15834,97929787,2,48,2,1,1,3,2,2,8,50,3,1,0,2,0,0,1,1,1,2,1,10,233
15835,15835,15835,7880108,2,34,1,1,2,1,2,2,8,26,2,1,0,1,0,0,1,2,1,2,1,20,173
15836,15836,15836,80958811,1,36,1,4,3,1,3,2,8,165,2,1,1,2,0,0,0,1,1,2,1,20,154
15837,15837,15837,62939905,2,62,2,3,4,2,2,1,8,51,2,1,0,2,0,0,1,1,1,0,1,30,233
15838,15838,15838,49574609,1,43,4,3,3,3,3,2,8,201,2,2,1,1,1,0,0,1,1,2,0,0,101
15839,15839,15839,64593812,1,63,1,1,4,2,3,1,8,166,2,2,0,0,0,0,0,2,1,2,1,10,209
15840,15840,15840,97062004,1,25,4,3,3,2,2,1,8,119,3,2,0,2,0,0,0,0,1,2,1,30,228
15841,15841,15841,3062175,1,46,3,3,4,4,3,3,8,118,2,1,2,2,0,0,1,1,1,2,1,40,145
15842,15842,15842,41706370,1,34,4,3,2,3,2,2,8,118,1,1,0,0,0,0,0,0,1,2,1,25,179
15843,15843,15843,25069199,1,50,4,2,2,2,1,1,8,131,2,1,0,2,0,0,0,1,1,2,0,0,117
15844,15844,15844,61400891,1,32,3,1,4,2,2,2,8,33,2,2,0,0,0,0,0,1,0,2,1,20,149
15845,15845,15845,99811049,2,63,3,2,1,3,2,2,8,59,3,1,0,0,1,0,0,0,0,2,0,0,209
15846,15846,15846,35146889,1,21,4,4,2,2,1,1,8,207,1,2,0,1,0,0,0,1,1,1,1,40,114
15847,15847,15847,94967069,1,27,2,1,3,2,2,2,8,11,2,1,1,0,0,0,1,0,1,0,1,5,171
15848,15848,15848,73223722,2,41,4,3,3,1,1,1,8,172,1,2,1,1,0,0,0,1,0,0,1,20,133
15849,15849,15849,66719969,1,68,1,1,2,2,3,1,8,186,2,1,0,0,1,1,0,1,0,0,1,25,199
15850,15850,15850,3976236,1,38,4,1,2,3,1,1,8,118,3,2,0,0,1,0,0,1,0,2,0,0,143
15851,15851,15851,89729026,1,49,1,3,1,4,2,1,8,131,2,2,0,0,1,1,0,2,1,2,1,10,180
15852,15852,15852,94569593,1,36,3,3,3,3,3,1,8,209,2,1,0,1,0,0,0,0,0,2,0,0,217
15853,15853,15853,90635203,1,64,1,1,2,4,3,3,8,52,1,2,0,0,0,0,1,1,1,2,0,0,152
15854,15854,15854,91109961,1,38,1,1,4,3,1,1,8,78,4,2,0,0,1,1,1,2,1,0,1,5,224
15855,15855,15855,13479931,2,21,2,3,1,3,3,3,8,172,2,2,0,1,1,0,0,0,1,0,0,0,186
15856,15856,15856,30902410,2,18,1,1,1,2,2,1,8,45,2,2,0,0,1,0,1,1,1,2,1,30,190
15857,15857,15857,78908781,1,44,2,4,4,3,1,1,8,50,2,1,0,0,1,0,0,0,1,1,1,10,200
15858,15858,15858,41994407,2,18,1,2,1,1,1,1,8,196,3,1,0,0,0,0,0,1,0,2,1,20,235
15859,15859,15859,69422553,1,59,2,2,4,1,1,3,8,97,2,1,1,1,0,0,1,0,1,0,1,15,172
15860,15860,15860,44832430,1,27,3,4,2,3,2,3,8,108,3,3,0,0,0,0,1,2,1,2,1,40,109
15861,15861,15861,91665957,2,22,3,3,3,3,1,1,8,130,2,2,0,2,1,0,0,1,0,1,1,10,156
15862,15862,15862,63061999,2,31,1,1,3,2,3,3,8,105,3,3,0,0,0,0,0,1,1,0,1,25,166
15863,15863,15863,43687543,2,38,3,4,2,3,2,1,8,44,1,2,1,0,0,0,0,1,0,2,1,30,208
15864,15864,15864,83110308,2,63,2,3,1,2,1,1,8,58,3,3,2,0,0,0,1,1,1,2,0,0,157
15865,15865,15865,830251,2,60,1,2,1,4,2,3,8,107,3,1,0,0,1,0,2,0,1,0,0,0,151
15866,15866,15866,24480851,2,21,2,4,3,3,1,1,8,163,2,1,0,1,1,0,0,1,1,0,1,10,114
15867,15867,15867,38405180,1,27,3,2,2,1,2,3,8,30,1,1,0,2,1,0,0,0,0,0,0,0,144
15868,15868,15868,97461321,1,67,2,3,1,1,3,1,8,9,1,3,0,2,0,0,0,0,1,0,1,10,159
15869,15869,15869,86607826,2,28,3,1,2,3,3,1,8,59,2,1,0,1,0,0,0,0,0,2,1,15,149
15870,15870,15870,66240760,1,40,4,2,3,4,3,1,8,132,2,2,0,1,0,0,0,1,0,2,1,40,165
15871,15871,15871,87403664,1,41,1,2,2,2,2,1,8,54,4,1,0,0,1,1,0,0,0,2,0,0,212
15872,15872,15872,267863,2,37,2,1,2,2,1,3,1,203,5,2,0,0,0,0,0,2,1,1,0,0,132
15873,15873,15873,37656147,1,52,1,1,2,3,2,2,9,58,2,2,0,2,0,0,0,1,1,0,1,20,121
15874,15874,15874,34978494,1,44,3,3,1,2,3,1,1,190,1,1,1,0,0,0,0,1,1,2,1,25,178
15875,15875,15875,56674004,2,48,1,1,3,3,3,4,2,213,2,2,0,0,0,0,1,1,1,2,1,5,191
15876,15876,15876,81106137,2,37,3,4,3,4,2,2,5,25,4,2,0,1,1,0,0,1,1,2,0,0,231
15877,15877,15877,2595592,2,45,4,1,1,2,3,2,8,51,1,2,0,1,1,1,0,1,1,1,1,20,174
15878,15878,15878,20976298,2,58,3,4,3,4,2,2,8,156,2,2,0,0,1,1,0,2,1,2,0,0,216
15879,15879,15879,52833052,2,26,2,1,1,1,3,1,8,81,1,2,0,1,0,0,0,1,1,2,0,0,224
15880,15880,15880,88025987,1,65,1,1,4,1,2,1,8,3,1,2,0,2,0,0,0,0,1,2,1,25,139
15881,15881,15881,3253082,1,51,2,1,1,3,1,3,8,34,2,1,0,1,0,0,1,1,1,1,0,0,160
15882,15882,15882,69727569,1,60,1,1,1,2,3,2,8,131,1,2,0,2,0,0,0,0,1,2,1,15,216
15883,15883,15883,94074463,2,27,4,4,1,4,1,1,8,71,1,2,0,1,1,0,2,1,1,2,1,10,176
15884,15884,15884,13219901,1,42,1,4,4,3,3,1,8,220,2,2,0,0,0,0,0,0,0,0,1,5,124
15885,15885,15885,47759746,1,18,2,4,3,4,1,3,8,164,2,1,1,1,0,0,0,0,1,1,0,0,124
15886,15886,15886,86897873,2,53,3,4,2,4,1,4,8,177,2,1,0,1,1,0,1,2,1,2,1,10,178
15887,15887,15887,74895807,1,21,4,3,3,3,1,1,8,71,4,1,0,1,1,1,0,0,1,2,1,5,102
15888,15888,15888,67531625,2,24,1,1,4,3,1,4,8,96,2,1,0,1,1,0,1,1,1,2,1,20,216
15889,15889,15889,21035381,2,19,2,2,3,1,1,1,8,173,1,3,1,0,1,0,0,1,1,2,0,0,244
15890,15890,15890,25497072,1,57,2,1,2,4,2,1,8,5,3,3,1,2,0,0,2,1,1,0,1,15,166
15891,15891,15891,83641466,1,52,1,1,3,3,3,4,8,184,2,1,0,1,0,0,1,0,1,2,1,10,232
15892,15892,15892,74209707,1,33,3,2,3,3,3,1,8,204,2,1,1,0,1,1,0,1,1,1,1,20,186
15893,15893,15893,45953916,1,61,1,2,2,4,3,2,8,201,1,1,0,0,0,0,0,1,1,2,1,5,151
15894,15894,15894,4909027,1,68,4,1,4,3,2,3,8,207,2,1,1,1,0,0,0,1,1,1,0,0,107
15895,15895,15895,98329571,1,68,1,3,3,3,3,2,8,33,2,1,0,2,0,0,1,0,0,0,0,0,181
15896,15896,15896,56580321,1,27,2,2,3,1,3,1,8,62,1,1,0,2,0,0,1,1,1,2,1,40,248
15897,15897,15897,51417531,1,70,3,1,1,2,2,2,8,41,4,2,1,1,1,1,0,1,1,0,1,10,161
15898,15898,15898,30734314,2,43,4,1,4,3,1,1,8,9,2,2,1,2,0,0,0,0,1,2,0,0,208
15899,15899,15899,53091717,2,20,1,1,4,3,1,4,8,148,2,1,0,2,0,0,0,1,1,2,1,10,227
15900,15900,15900,15518992,1,56,3,2,2,1,1,4,8,43,4,1,0,2,1,0,0,1,0,2,1,10,128
15901,15901,15901,19362939,2,57,3,2,2,2,3,4,8,139,2,1,2,2,0,0,0,1,0,2,1,5,165
15902,15902,15902,78291982,1,21,4,2,2,1,3,1,8,49,2,2,0,1,0,0,1,0,1,2,1,30,116
15903,15903,15903,44958043,1,70,4,1,2,4,1,1,8,75,5,1,0,0,0,0,1,1,1,0,1,5,122
15904,15904,15904,85814319,2,61,3,3,3,1,1,1,8,4,2,3,1,2,0,0,2,1,1,0,1,25,191
15905,15905,15905,24392698,1,22,2,2,2,4,3,1,8,4,2,2,0,0,0,0,0,0,0,0,1,25,164
15906,15906,15906,62545250,1,48,4,4,3,3,2,4,8,29,2,1,0,1,0,0,0,1,1,0,0,0,170
15907,15907,15907,30904726,1,46,4,4,2,4,3,1,8,175,2,2,0,2,1,0,0,1,1,2,0,0,194
15908,15908,15908,63433604,2,58,3,3,3,4,1,3,8,41,2,1,0,2,0,0,2,1,1,0,0,0,206
15909,15909,15909,99482173,2,45,3,1,2,4,3,2,8,61,2,1,1,2,0,0,2,1,0,1,1,25,248
15910,15910,15910,19516451,1,63,4,1,1,3,2,1,8,67,3,2,0,1,0,0,0,1,1,0,1,15,207
15911,15911,15911,8374129,1,65,1,3,2,4,1,2,8,123,4,1,0,0,1,1,2,1,1,2,1,10,209
15912,15912,15912,12354299,2,29,1,1,3,3,1,2,8,144,5,3,0,0,0,0,0,1,1,2,1,5,166
15913,15913,15913,78345480,1,46,1,4,1,3,2,1,8,104,1,3,1,2,0,0,0,2,0,1,1,15,135
15914,15914,15914,91484895,2,50,1,3,3,3,2,2,8,173,2,2,0,0,0,0,0,1,1,0,0,0,233
15915,15915,15915,42140823,1,57,1,4,1,1,2,2,8,34,4,1,0,2,0,0,0,1,0,2,1,15,124
15916,15916,15916,77806157,1,22,1,3,1,1,2,2,8,125,5,1,1,0,0,0,1,1,0,0,1,20,112
15917,15917,15917,28797314,1,41,4,1,4,3,1,4,8,166,5,1,0,1,0,0,1,0,1,2,1,10,131
15918,15918,15918,70392315,1,19,1,1,3,3,1,1,8,52,1,1,0,2,0,0,0,0,1,2,1,10,179
15919,15919,15919,36974253,2,22,2,4,4,3,1,3,8,139,5,1,0,0,1,1,1,1,1,2,1,5,179
15920,15920,15920,12563854,2,68,2,4,2,4,1,1,8,170,1,2,1,0,0,0,1,1,0,0,1,5,104
15921,15921,15921,40723144,1,19,2,2,4,1,3,1,8,184,2,2,2,1,1,0,0,0,1,2,1,20,193
15922,15922,15922,68662361,2,67,1,3,1,2,2,2,8,84,2,2,1,0,0,0,2,0,1,0,0,0,229
15923,15923,15923,12388914,2,19,3,3,4,1,1,2,8,93,2,1,1,1,0,0,0,2,1,0,0,0,237
15924,15924,15924,91606123,1,70,1,1,2,3,2,1,8,169,2,2,0,1,0,0,0,0,1,1,1,20,233
15925,15925,15925,84638397,2,59,3,1,2,4,3,1,8,169,5,2,1,2,1,0,0,1,0,0,0,0,216
15926,15926,15926,14377808,2,19,2,4,3,3,3,3,8,5,3,3,0,0,0,0,1,0,1,2,1,15,211
15927,15927,15927,3852818,1,37,4,4,1,2,3,1,8,79,2,1,0,2,0,0,0,1,1,2,1,25,222
15928,15928,15928,95293085,1,27,2,1,3,2,3,2,8,131,1,1,0,0,0,0,0,1,1,2,1,5,186
15929,15929,15929,9522716,1,61,4,1,4,3,2,1,8,207,2,2,0,0,1,1,1,0,0,2,1,5,134
15930,15930,15930,57900634,1,42,4,1,1,4,3,1,8,24,2,2,0,1,0,0,0,2,0,2,1,30,249
15931,15931,15931,19555159,1,68,4,3,2,2,1,4,8,61,3,2,0,1,0,0,1,2,1,0,1,20,233
15932,15932,15932,40686188,1,50,1,1,2,4,2,4,8,102,4,2,0,2,0,0,1,0,1,0,1,15,124
15933,15933,15933,61992829,1,27,1,1,3,3,1,1,8,189,2,1,0,2,0,0,0,0,1,2,1,10,108
15934,15934,15934,43544704,2,33,3,3,2,3,1,3,8,47,2,2,0,1,0,0,0,1,0,2,1,40,230
15935,15935,15935,23605481,2,46,2,1,3,3,2,1,8,182,2,3,0,2,1,0,1,2,1,2,0,0,241
15936,15936,15936,46581426,1,49,2,1,3,3,2,2,8,152,2,3,1,1,1,0,1,1,0,2,1,10,190
15937,15937,15937,85628960,2,58,4,2,1,1,1,1,8,157,1,3,0,2,0,0,0,1,1,2,1,5,169
15938,15938,15938,51275236,2,49,1,2,4,4,1,1,8,190,1,1,0,1,0,0,0,1,1,2,1,20,204
15939,15939,15939,227354,2,40,1,3,3,1,1,1,8,221,2,2,0,0,1,1,0,1,0,1,1,5,224
15940,15940,15940,69299704,2,40,3,1,2,2,1,1,8,105,2,1,0,1,0,0,1,0,1,0,1,5,123
15941,15941,15941,66258666,2,49,4,3,2,3,3,1,8,161,2,1,1,2,0,0,0,1,1,2,1,25,103
15942,15942,15942,74713147,1,45,1,4,1,3,3,1,8,109,1,1,0,1,1,1,0,1,1,2,1,20,167
15943,15943,15943,60918810,1,62,1,3,3,1,2,1,8,73,5,2,0,1,0,0,0,1,1,2,0,0,126
15944,15944,15944,97397240,1,30,2,1,2,3,1,1,8,105,4,2,2,0,0,0,0,1,1,0,1,5,183
15945,15945,15945,79106611,2,19,3,2,2,2,3,4,8,170,3,1,0,1,1,0,0,1,0,2,1,30,123
15946,15946,15946,77272173,1,66,2,1,2,3,3,1,8,75,1,2,1,1,0,0,0,1,1,0,1,40,231
15947,15947,15947,76440018,1,28,3,3,4,3,2,3,8,100,1,1,0,1,0,0,1,1,1,2,1,30,193
15948,15948,15948,47468175,1,69,3,1,3,4,3,1,8,150,1,2,1,2,0,0,0,1,1,0,0,0,137
15949,15949,15949,75387664,2,26,1,2,2,1,3,2,8,193,1,1,0,2,1,0,0,1,1,2,1,5,105
15950,15950,15950,79225303,2,53,2,3,4,3,2,3,8,217,2,3,0,1,1,0,0,1,0,2,0,0,110
15951,15951,15951,18251624,1,23,4,4,4,4,1,2,8,207,2,2,0,1,0,0,0,2,1,2,1,30,118
15952,15952,15952,33307113,1,56,1,4,3,1,2,4,8,95,1,3,0,2,1,0,0,0,0,0,1,20,214
15953,15953,15953,7393418,2,39,3,3,2,3,3,3,8,155,3,1,0,1,0,0,0,0,0,0,1,5,124
15954,15954,15954,99296456,2,36,2,1,2,4,3,1,8,113,1,2,0,1,0,0,1,1,1,0,0,0,205
15955,15955,15955,79624784,1,67,4,1,3,2,3,2,8,86,3,1,1,2,1,1,0,2,1,1,1,25,156
15956,15956,15956,4913918,2,65,4,3,4,2,2,2,8,89,4,3,0,0,0,0,0,2,1,0,1,15,158
15957,15957,15957,65270153,2,42,4,3,3,4,2,3,8,109,4,3,0,0,0,0,0,0,0,0,1,15,231
15958,15958,15958,39760328,2,40,1,4,4,3,3,1,8,50,3,2,1,2,0,0,0,0,1,1,1,10,161
15959,15959,15959,63194991,1,42,1,1,4,3,2,1,8,215,5,3,0,1,0,0,0,1,1,2,0,0,176
15960,15960,15960,74135273,2,42,1,4,3,3,3,3,8,80,3,1,0,0,1,0,1,0,1,2,0,0,110
15961,15961,15961,65314716,2,57,3,2,2,2,1,4,8,136,2,2,0,0,0,0,0,1,1,1,0,0,166
15962,15962,15962,92045913,2,19,1,1,1,3,2,1,8,47,1,2,1,1,0,0,0,1,1,0,0,0,161
15963,15963,15963,54680721,1,19,4,1,2,3,1,2,8,116,2,3,2,2,0,0,0,0,1,0,1,5,229
15964,15964,15964,84783038,1,34,2,1,2,3,3,2,8,49,1,1,0,2,0,0,0,0,1,2,1,10,225
15965,15965,15965,76882239,1,55,1,3,2,3,3,1,8,74,3,1,0,0,0,0,0,1,1,2,1,20,123
15966,15966,15966,53153760,2,53,1,1,1,3,2,2,8,209,2,2,0,1,0,0,1,1,1,2,1,5,142
15967,15967,15967,37362425,2,27,3,1,4,3,3,2,12,151,2,1,0,2,0,0,2,1,1,2,1,10,232
15968,15968,15968,75513446,2,63,3,1,4,3,3,1,8,110,1,2,0,2,0,0,0,0,1,2,0,0,226
15969,15969,15969,51744418,2,26,3,1,1,2,1,2,8,194,3,2,0,2,1,0,0,1,1,2,1,5,100
15970,15970,15970,3596255,2,45,3,1,2,3,3,3,8,23,1,2,0,2,1,0,1,2,1,2,1,30,250
15971,15971,15971,55829361,1,44,3,1,4,1,3,3,8,119,3,2,0,1,1,0,0,1,1,2,1,15,238
15972,15972,15972,90216861,2,68,1,2,3,3,3,1,8,79,1,2,0,2,0,0,0,1,0,0,1,5,228
15973,15973,15973,30212050,2,24,3,1,1,3,3,2,8,117,3,2,0,1,0,0,0,1,1,0,0,0,236
15974,15974,15974,50348535,1,19,1,4,4,2,3,2,8,179,2,1,0,2,1,0,0,1,1,2,1,20,231
15975,15975,15975,57033114,2,51,1,4,1,2,1,2,8,80,2,1,1,1,0,0,0,1,1,2,1,20,177
